get account and get balance + create new account and deploy contract,3650298,19461,6386,2650,639,2320,343,6288,49,98,1769,20439,6788,100,14945,5798,1286,0,1,438787,667973,72898,1180,147,30559,2312,29568,49,2,58171,10522,644333,490,2352,29587,17889,14697,540,392,49125,49,76847,147,4622,18574,300,7969,1670,198,490,649622,31236,6284,1943957,110931,1866,5194,2,2,0,2312,4518,98,1783,16189483,2258,345,392,295,29588,6576,3540,196,5341,4720,147,49,0,5798,11492,0,147,388163,3062,71924168
,617,6,2,0,7,6,1,0,0,0,0,6,4,1,4,1,2,0,1,97,1589,16,0,0,4,2,6,0,3,11,3,100,0,0,7,6,3,3,0,12,0,13,0,1,1,6,5,19,3,0,91,6,0,338,19,0,1560,1,0,0,2,0,0,8,2399,0,2,0,2,7,0,0,0,772,0,0,0,0,1,1,0,4,72,18,2736616
copy array from storage and save a duplicate,10474,59,16,4,2,17,0,1757960,0,0,5,55,26,4,49,16,12,2,1,1237,3177,231,4,0,81,9,69,0,2618,158,34,1904,1,0,89,53,46,1,0,125,5232,214,0,16,53,18319,31,4,7850,0,1855,72,15,5568,292,4,104640,2,2,0,9,10,0,7867,91483,4,41857,1,1,90,10,12,0,16,16,0,0,0,16,28,0,20928,1079,7872,104248360
emit event + create new account and deploy contract,1232981,5457,1636,544,920,17,46,47120,691,0,275,5725,2456,2,5719,1906,282,0,1,139366,284714,27276,544,0,10341,864,7900,0,693,18515,4356,226399,0,0,10349,5723,5491,93,0,13894,0,25591,0,1906,6262,832,2461,685,47,0,223150,8171,1632,652569,32958,544,4770,2,2,0,864,1360,0,800,5925499,544,783,0,1,10350,1360,1632,0,1681,2176,0,0,0,1906,2996,0,135,124901,567,62605232
get account and get storage used + create new account and deploy contract,906959,4017,1204,400,4096,17,33,253584,0,0,203,4213,1808,2,4207,1402,210,0,1,102527,208014,20064,400,0,7605,636,5812,0,2,13619,3204,166531,0,0,7613,4211,4039,67,0,10223,0,18823,0,1402,4606,4034,1813,8357,35,0,164136,6012,1200,480024,24247,400,3498,2,2,0,636,1000,0,85,4357724,400,7926,0,1,7614,1000,1200,0,32653,1600,0,0,0,1402,2204,0,99,91879,4349,38123744
add and remove key to/from account,10266,54,16,4,2,17,0,212912,0,0,5,54,26,2,49,16,10,0,1,1202,2315,231,4,0,81,9,69,0,2,155,35,1872,0,0,89,53,46,1,0,123,0,211,0,16,50,2962,29,4,2,0,1824,70,12,5458,279,4,653497,2,1,0,9,10,0,19,46311,4,5915,0,1,90,10,12,0,215861,16,0,0,0,16,25,0,8871,1050,2981,271594016
convert int to string,10239,54,15,4,2,17,0,10650176,0,0,5,54,26,2,49,16,9,0,1,1196,963292,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,147924,29,4,2,0,1819,68,12,5442,278,4,0,2,1,0,9,10,0,19,46254,4,147920,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,147943,247633064
,139,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,23,49,1,0,0,1,2,3,0,0,2,1,20,0,0,1,1,0,0,0,3,0,2,0,0,1,4,0,0,2,0,21,2,0,79,5,0,0,0,0,0,2,0,0,0,1229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17,0,722136
get account and get balance + copy array from storage and save a duplicate,11862039,54709,19421,5152,3170,18629,2376,1093168,396,792,3965,60248,22598,400,52321,19420,2787,2,1,1383683,2575317,252483,4756,1188,97101,7533,84418,396,1591,179942,40030,2137943,397,3960,98693,56285,50338,3565,1584,145063,3574,247318,1188,17044,59851,12319,24189,7528,5957,1980,2130763,87193,19023,6298445,332542,5944,63560,2,3,0,7533,12682,396,18250,55051589,6736,27406,1585,2377,98694,15454,14268,792,28528,19024,1188,396,0,18628,30520,0,12712,1221559,24591,195955504
add key to account,10250,54,15,4,2,17,0,51912,0,0,5,54,26,2,49,16,9,0,1,1199,2395,231,4,0,81,9,68,0,2,155,35,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,816,29,4,2,0,1821,69,12,5449,278,4,118406,2,1,0,9,10,0,19,46270,4,812,0,1,90,10,12,0,59203,16,0,0,0,16,25,0,1622,1048,835,55088312
copy array from storage and save a duplicate + convert int to string and concatenate it,10555,61,17,4,2,17,0,6036280,0,0,5,56,26,4,49,16,15,2,1,1249,878358,231,4,0,81,9,71,0,1634,158,35,1919,1,0,89,53,46,1,0,127,3264,214,0,16,55,80037,33,4,4898,0,1867,73,15,5612,297,4,65280,2,3,0,9,10,0,4915,74834,4,163324,1,1,90,10,12,0,16,16,0,0,0,16,28,0,13056,1088,142130,216884640
get signer receiver + copy array from storage and save a duplicate,10607,62,16,4,64742,17,5,1373200,0,2,5,56,26,4,49,16,15,2,1,1262,3177,231,4,16187,81,9,72,16185,504,159,34,1924,2,0,89,53,46,6,0,128,17189,215,16187,16,55,19707,33,129484,17695,0,1874,74,16,5642,298,5,20080,2,3,0,9,10,0,17710,347293,5,88959,1,32373,90,10,12,0,56,16,16187,16185,0,16,29,0,4016,1094,33900,187609496
convert int to string and concatenate it + get account and get balance,10271137,45416,13624,4540,3026,17783,2268,78784,378,756,2273,47683,20438,2,47677,15892,2280,0,1,1160157,2381091,227031,4540,1134,86265,6813,65841,378,2,154379,36323,1886594,0,0,86273,47681,45406,3403,0,115792,378,213403,1134,15892,52216,1898,20443,7186,1136,0,1859325,68110,13620,5435460,274712,4540,0,2,2,0,6813,11350,0,12871,49585141,4540,3408,0,2269,86274,11350,13620,0,27216,18160,1134,378,0,15892,24973,0,0,1039801,20440,143153584
borrow array from storage,10399,59,14,4,2,17,0,1981064,0,0,5,55,26,3,49,16,12,1,1,1221,2672,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,2948,213,0,16,53,20643,31,4,2950,0,1843,69,13,5526,287,4,191620,2,2,0,9,10,0,8863,61655,5,44221,1,1,90,10,12,0,8,16,2948,2948,0,16,28,0,38324,1067,2972,60520384
create new account + borrow array from storage,4624964,20462,6134,2044,172,17,0,3201552,0,0,1025,21476,9206,3,21469,7156,1035,1,1,522451,1062572,102231,2044,0,38841,3069,29648,0,2,69517,16354,849538,1,0,38849,21473,20446,171,0,52143,4748,96093,0,7156,23515,33414,9213,684,4750,0,837236,30670,6133,2447450,123714,2044,308620,2,3,0,3069,5110,0,14433,22189456,2045,71392,1,1,38850,5110,6132,0,8,8176,4748,4748,0,7156,11249,0,61724,468235,5282,275292592
copy array from storage,10397,59,14,4,2,17,0,2009288,0,0,5,55,26,3,49,16,12,1,1,1220,2792,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,2990,213,0,16,53,20937,31,4,2992,0,1843,69,13,5525,287,4,44850,2,2,0,9,10,0,8989,61863,4,41861,1,1,90,10,12,0,8,16,0,0,0,16,28,0,8970,1067,3014,68541488
convert int to string and concatenate it + get account and get storage capacity,1838225,8136,2440,812,1820,4057,1212,501752,202,404,409,8539,3662,2,8533,2844,416,0,1,207653,495119,40631,812,808,15433,1221,11785,202,2,27627,6499,337610,0,0,15441,8537,8126,1617,0,20728,202,38187,808,2844,9344,7603,3667,4044,608,0,332709,12190,2436,972868,49168,812,0,2,2,0,1221,2030,0,4059,8998394,812,14994,0,1617,15442,2030,2436,0,16160,3248,808,202,0,2844,4469,0,0,186089,19662,39031568
convert int to string and concatenate it + get signer address,10316,56,16,4,2,17,0,1170256,0,0,5,55,26,2,49,16,12,0,1,1206,6096,231,4,0,81,9,68,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,18234,31,4,2,0,1831,69,12,5483,283,4,0,2,2,0,9,10,0,19,46334,4,18686,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,936,18479840
load and save long string on signers address + load and save empty string on signers address,10427,56,18,4,2,17,0,2557200,0,0,5,55,26,2,49,16,12,0,1,1229,2213,231,4,0,81,9,70,0,39958,157,36,1894,0,0,89,53,46,1,0,124,39956,213,0,16,52,39964,31,4,79914,0,1849,74,16,5543,289,4,0,2,2,0,9,10,0,19,766139,4,199782,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1070,79936,186120664
add key to account + get account and get storage used,10327,56,16,4,1454,17,0,167120,0,0,5,55,26,2,49,16,12,0,1,1209,2395,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,124,0,211,0,16,52,2617,31,2908,2,0,1833,70,12,5490,284,4,169214,2,2,0,9,10,0,19,46369,4,4065,0,1,90,10,12,0,96223,16,0,0,0,16,25,0,2318,1056,2635,173777200
load and save long string on signers address + add and remove key to/from account,10395,56,18,4,2,17,0,3146696,0,0,5,55,26,2,49,16,13,0,1,1223,2479,231,4,0,81,9,71,0,47505,156,36,1891,0,0,89,53,46,1,0,125,47503,212,0,16,52,48990,31,4,95008,0,1844,73,14,5527,287,4,326859,2,2,0,9,10,0,19,901951,4,240475,0,1,90,10,12,0,107967,16,0,0,0,16,25,0,4437,1065,96509,348548544
get signer receiver + add key to account,10383,57,15,4,18270,17,5,379728,0,2,5,55,26,2,49,16,12,0,1,1224,2316,231,4,4569,81,9,71,4567,2,156,35,1891,1,0,89,53,46,6,0,125,4567,212,4569,16,52,5941,31,36540,4571,0,1840,71,13,5523,284,5,199436,2,2,0,9,10,0,4586,129353,5,24203,0,9137,90,10,12,0,99758,16,4569,4567,0,16,26,0,2732,1063,10524,159024784
create new account and deploy contract,7644794,33775,10131,3376,1407,17,281,17992,0,0,1691,35460,15200,2,35455,11818,1695,0,1,863877,1754294,169112,3376,0,64149,5348,48963,0,2,114803,27012,1403788,0,0,64157,35459,34047,563,0,86109,0,158695,0,11818,38828,848,15203,4219,283,0,1383788,50651,10128,4045975,204289,3376,29786,2,1,0,5348,8440,0,581,36755889,3376,563,0,1,64158,8440,10128,0,10397,13504,0,0,0,11818,18572,0,843,774367,3396,342512744
copy array from storage + load and save long string on signers address,10526,61,16,4,2,17,0,2567728,0,0,5,56,26,3,49,16,15,1,1,1241,2715,231,4,0,81,9,69,0,15584,158,35,1918,1,0,89,53,46,1,0,125,17919,214,0,16,55,31949,33,4,33503,0,1863,72,15,5594,295,4,35055,2,3,0,9,10,0,7030,339220,4,110630,1,1,90,10,12,0,8,16,0,0,0,16,28,0,7011,1082,33525,109651096
create new account,2751798,12175,3650,1216,103,17,0,6472,0,0,611,12780,5480,2,12775,4258,615,0,1,310863,631880,60831,1216,0,23109,1827,17641,0,2,41363,9730,505461,0,0,23117,12779,12166,102,0,31026,0,57175,0,4258,13988,106,5483,408,2,0,498136,18249,3648,1456213,73606,1216,0,2,1,0,1827,3040,0,120,13187392,1216,102,0,1,23118,3040,3648,0,0,4864,0,0,0,4258,6692,0,0,278596,327,53369136
emit event + get account and get storage used,10317,56,16,4,9653,17,1,617552,7080,0,5,55,26,2,49,16,12,0,1,1206,2246,231,4,0,81,9,68,0,7082,155,34,1886,0,0,89,53,46,3,0,123,0,211,0,16,52,9655,31,5148,2,0,1831,69,12,5484,284,4,0,2,2,0,9,10,0,7099,46413,4,12220,0,1,90,10,12,0,20568,16,0,0,0,16,25,0,0,1054,2596,557275456
get account and get balance,5157862,23790,8443,2240,1378,8101,1032,11016,172,344,1725,26198,9830,174,22753,8444,1213,0,1,601649,1112426,109795,2068,516,42221,3277,36703,172,2,78243,17406,929639,172,1720,42917,24477,21890,1549,688,63074,172,107539,516,7412,26022,521,10521,3272,518,860,926493,37909,8268,2738698,144587,2584,0,2,1,0,3277,5514,172,5867,23925378,2928,861,688,1033,42918,6718,6204,344,12384,8272,516,172,0,8100,13269,0,0,531152,8624,66385272
load and save empty string on signers address + get account and get balance,10874239,50150,17804,4723,2906,17078,2178,1551760,363,726,3635,55231,20717,365,47965,17803,2553,0,1,1268451,2345335,231462,4360,1089,89016,6906,77388,363,23885,164958,36698,1959912,363,3630,90476,51599,46147,3268,1452,132982,24246,226724,1089,15625,54865,24980,22174,6901,48857,1815,1953329,79932,17438,5773948,304844,5449,0,2,2,0,6906,11626,363,12361,50872788,6175,121232,1452,2179,90477,14167,13080,726,26136,17440,1089,363,0,17077,27976,0,0,1119829,65940,258480856
reference tx + load and save long string on signers address,10354,56,16,4,2,17,0,5765392,0,0,5,55,26,2,49,16,12,0,1,1214,2330,231,4,0,81,9,68,0,17725,156,35,1889,0,0,89,53,46,1,0,122,17723,212,0,16,52,90092,31,4,35448,0,1837,71,14,5503,285,4,0,2,2,0,9,10,0,19,365859,4,160978,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1059,35470,124480976
load and save empty string on signers address + call empty contract function,10369,56,17,4,4,17,1,6782288,59434,0,5,55,26,2,49,16,12,0,1,1217,2290,231,4,0,81,9,69,0,105975,156,35,1890,0,0,89,53,46,3,0,123,46539,212,0,16,52,105981,31,10,93080,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,59453,884605,4,292131,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,93105,327990464
create new account,5384766,23815,7142,2380,200,17,0,12680,0,0,1193,25002,10718,2,24997,8332,1197,0,1,608265,1236578,119031,2380,0,45225,3573,34519,0,2,80939,19042,989103,0,0,45233,25001,23806,199,0,60708,0,111883,0,8332,27374,203,10721,796,2,0,974794,35709,7140,2849521,144028,2380,0,2,1,0,3573,5950,0,217,25808062,2380,199,0,1,45234,5950,7140,0,0,9520,0,0,0,8332,13094,0,0,545152,618,229617728
convert int to string and concatenate it,10250,54,15,4,2,17,0,9879128,0,0,5,54,26,2,49,16,9,0,1,1199,1874988,231,4,0,81,9,68,0,2,155,35,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,137215,29,4,2,0,1821,69,12,5449,278,4,0,2,1,0,9,10,0,19,46261,4,274421,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1049,274444,323929336
convert int to string and concatenate it + get signer address,10316,56,16,4,2,17,0,6694192,0,0,5,55,26,2,49,16,12,0,1,1206,514824,231,4,0,81,9,68,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,99482,31,4,2,0,1831,69,12,5483,283,4,0,2,2,0,9,10,0,19,46336,4,140442,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,81952,78895360
mint NFT,10240,54,15,4,21644,17,2,432808,5410,0,5,54,26,2,49,16,9,1,1,1196,2246,231,4,0,81,9,67,0,16232,155,34,1871,0,0,89,53,46,4,0,121,0,211,0,16,50,5415,29,48700,2,0,1819,68,12,5443,278,4,382841355,2,1,0,9,10,0,27069,181598,4,37871,0,5412,90,10,12,0,129856,16,0,0,0,16,25,0,5410,1046,5437,87763312
get account and get storage used,10246,54,15,4,576,17,0,36744,0,0,5,54,26,2,49,16,9,0,1,1197,2166,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,579,29,1152,2,0,1821,69,12,5446,279,4,0,2,1,0,9,10,0,19,46278,4,1149,0,1,90,10,12,0,4592,16,0,0,0,16,25,0,0,1048,598,5692328
convert int to string and concatenate it + get signer address,10316,56,16,4,2,17,0,16680184,0,0,5,55,26,2,49,16,12,0,1,1206,877227,231,4,0,81,9,68,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,252058,31,4,2,0,1831,69,12,5483,283,4,0,2,2,0,9,10,0,19,46337,4,320659,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,137234,404758696
get signer address + convert int to string,10305,56,16,4,2,17,0,7754200,0,0,5,55,26,2,49,16,12,0,1,1203,442786,231,4,0,81,9,67,0,2,155,34,1886,0,0,89,53,46,1,0,122,0,211,0,16,52,111970,31,4,2,0,1829,68,12,5476,283,4,0,2,2,0,9,10,0,19,46329,4,111966,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1053,73585,134359976
get account and get balance + convert int to string and concatenate it,1286142,5696,1708,568,378,2226,282,1189800,47,94,287,5977,2564,2,5971,1990,294,0,1,145311,491576,28431,568,141,10797,855,8247,47,2,19331,4547,236228,0,0,10805,5975,5686,424,0,14506,47,26719,141,1990,6538,16630,2569,897,143,0,232791,8530,1704,680645,34406,568,0,2,2,0,855,1420,0,1617,6205937,568,33203,0,283,10806,1420,1704,0,3384,2272,141,47,0,1990,3127,0,0,130213,35340,30416832
call empty contract function + get account and get storage used,10317,56,16,4,16141,17,1,4836560,59434,0,5,55,26,2,49,16,12,0,1,1206,2164,231,4,0,81,9,68,0,59436,155,34,1886,0,0,89,53,46,3,0,123,0,211,0,16,52,75577,31,32284,2,0,1831,69,12,5484,284,4,0,2,2,0,9,10,0,59453,46386,4,91710,0,1,90,10,12,0,129112,16,0,0,0,16,25,0,0,1054,16164,277920456
load and save empty string on signers address,10298,54,16,4,2,17,0,705736,0,0,5,54,26,2,49,16,9,0,1,1208,2290,231,4,0,81,9,68,0,11029,156,35,1875,0,0,89,53,46,1,0,122,11027,212,0,16,50,11034,29,4,22056,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,245271,4,55136,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,22078,43325104
load and save long string on signers address + mint NFT,10369,56,17,4,5992,17,2,158432,1497,0,5,55,26,2,49,16,12,1,1,1217,2330,231,4,0,81,9,69,0,5097,156,35,1890,0,0,89,53,46,4,0,123,604,212,0,16,52,2109,31,13483,1210,0,1839,71,14,5512,286,4,20007405,2,2,0,9,10,0,7504,95247,4,13501,0,1499,90,10,12,0,35944,16,0,0,0,16,25,0,1497,1061,2732,52508384
get signer address + create new account,1656305,7647,2710,719,57,17,0,3312528,0,0,555,8415,3161,57,7309,2711,397,0,1,193209,357216,35266,664,0,13556,1054,11782,0,2,25125,5589,298560,55,550,13784,7863,7031,56,220,20251,0,34531,0,2381,8357,51764,3386,224,2,275,297512,12169,2652,879433,46430,829,0,2,2,0,1054,1770,55,74,7630142,939,51760,220,1,13785,2155,1992,110,0,2656,0,0,0,2601,4261,0,0,170564,189,107015336
convert int to string + get public account,10311,56,16,4,12055,17,0,3732264,0,0,5,55,26,2,49,16,12,0,1,1205,240132,231,4,0,81,9,68,0,2,155,34,1886,0,0,89,53,46,1,0,122,0,211,0,16,52,53182,31,24110,2,0,1830,69,12,5480,284,4,0,2,2,0,9,10,0,19,46340,4,65231,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1054,53200,118316480
get signer vault + call empty contract function,10353,57,15,4,37198,17,2,3550544,36880,0,5,55,26,2,49,16,12,0,1,1214,2167,231,4,0,81,9,68,0,36882,156,34,1890,1,0,89,53,46,4,0,122,18597,212,0,16,52,55485,31,74398,18599,0,1836,69,13,5502,284,4,0,2,2,0,9,10,0,55496,325909,5,74076,0,55792,90,10,12,0,40,16,18597,18597,0,16,26,0,0,1058,18624,207518968
reference tx + get public account,10297,56,15,4,24881,17,0,12596368,0,0,5,55,26,2,49,16,12,0,1,1202,2246,231,4,0,81,9,67,0,2,155,34,1885,0,0,89,53,46,1,0,121,0,211,0,16,52,196824,31,49762,2,0,1828,69,12,5472,283,4,0,2,2,0,9,10,0,19,46329,4,221699,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1051,24903,184894352
borrow array from storage,10399,59,14,4,2,17,0,781544,0,0,5,55,26,3,49,16,12,1,1,1221,2672,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,1163,213,0,16,53,8148,31,4,1165,0,1843,69,13,5526,287,4,75595,2,2,0,9,10,0,3508,52730,5,17446,1,1,90,10,12,0,8,16,1163,1163,0,16,28,0,15119,1067,1187,12611504
create new account + get signer vault,254663,1138,338,112,27717,17,1,887184,0,0,59,1189,512,2,1183,394,66,0,1,28809,58393,5631,112,0,2133,171,1634,0,2,3828,898,46768,1,0,2141,1187,1126,11,0,2875,13853,5288,0,394,1294,13870,517,55452,13855,0,46065,1690,337,134784,6820,112,0,2,2,0,171,280,0,13881,1425702,113,27717,0,41560,2142,280,336,0,24,448,13853,13853,0,394,621,0,0,25792,13904,46796064
get public account + add key to account,10322,56,16,4,35780,17,0,2320592,0,0,5,55,26,2,49,16,12,0,1,1208,2315,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,36265,31,71560,2,0,1832,70,12,5487,284,4,70226,2,2,0,9,10,0,19,46357,4,72039,0,1,90,10,12,0,35113,16,0,0,0,16,25,0,962,1055,36283,83772032
create new account and deploy contract + reference tx,1586163,7017,2103,700,292,17,58,5662544,0,0,353,7363,3158,2,7357,2452,360,0,1,179273,366289,35089,700,0,13305,1111,10161,0,2,23819,5604,291255,0,0,13313,7361,7064,117,0,17871,0,32923,0,2452,8056,88599,3163,874,60,0,287082,10511,2100,839487,42395,700,6148,2,2,0,1111,1750,0,135,7623811,700,88537,0,1,13314,1750,2100,0,2146,2800,0,0,0,2452,3854,0,174,160675,720,133022424
create new account and deploy contract + convert int to string and concatenate it,1006095,4875,1270,730,167,17,33,4941688,0,0,335,5203,1940,2,4471,1468,342,0,1,115201,1087313,21384,400,0,8199,702,7067,0,2,15401,3271,183427,132,330,8339,4805,4303,67,0,12137,0,20935,0,1468,5332,68710,2143,499,35,0,181494,7134,1398,534345,27480,532,3498,2,2,0,702,1462,0,85,4791325,532,137278,0,1,8340,1594,1200,0,1221,1600,0,0,0,1534,2732,0,99,102968,137630,192936240
copy array from storage + transfer tokens,10632,63,6915,4,17253,17,6,2894000,2300,2,5,56,26,3,49,17,15,1,1,1266,2792,231,4,1152,81,9,73,1150,4602,159,34,1927,3,0,89,53,46,7,0,129,15697,215,1152,16,55,37437,33,27605,6501,0,1878,74,15,5653,299,5,62955,2,3,3450,9,11,0,40210,188112,6,82910,1,9203,90,10,12,0,73664,16,2302,2300,2300,16,30,0,12591,1096,12271,181805936
get account and get storage used + get signer receiver,10379,57,15,4,25230,17,5,532304,0,2,5,55,26,2,49,16,12,0,1,1222,2167,231,4,5639,81,9,70,5637,2,156,34,1891,1,0,89,53,46,6,0,125,5637,212,5639,16,52,8325,31,50460,5641,0,1840,71,13,5520,285,5,0,2,2,0,9,10,0,5656,148621,5,33547,0,11277,90,10,12,0,21480,16,5639,5637,0,16,26,0,0,1063,13978,96620872
create new account and deploy contract,5009401,22135,6639,2212,922,17,184,11784,0,0,1109,23238,9962,2,23233,7744,1113,0,1,566087,1156939,110815,2212,0,42033,3505,32085,0,2,75227,17700,919855,0,0,42041,23237,22310,369,0,56427,0,103987,0,7744,25442,557,9965,2764,186,0,906742,33191,6636,2651212,133867,2212,19504,2,1,0,3505,5530,0,387,24085022,2212,369,0,1,42042,5530,6636,0,6808,8848,0,0,0,7744,12170,0,552,507423,2232,119178512
copy array from storage and save a duplicate,10474,59,16,4,2,17,0,738536,0,0,5,55,26,4,49,16,12,2,1,1237,3177,231,4,0,81,9,69,0,1101,158,34,1904,1,0,89,53,46,1,0,125,2198,214,0,16,53,7700,31,4,3299,0,1855,72,15,5568,292,4,43960,2,2,0,9,10,0,3316,65694,4,17585,1,1,90,10,12,0,16,16,0,0,0,16,28,0,8792,1079,3321,47249224
get signer address + create new account and deploy contract,249987,1161,408,108,42,17,8,502480,0,0,85,1271,482,10,1105,408,68,0,1,29174,54299,5335,100,0,2041,169,1773,0,2,3787,844,45070,8,80,2081,1189,1070,17,32,3052,0,5203,0,360,1260,7873,519,124,10,40,44880,1831,396,132750,7000,124,848,2,2,0,169,266,8,35,1153791,140,7861,32,1,2082,322,300,16,296,400,0,0,0,392,642,0,24,25749,120,19052120
borrow array from storage + get account and get storage capacity,7150137,31621,9483,3160,7103,15797,4734,4818352,789,1578,1583,33194,14228,3,33187,11062,1593,1,1,807589,1643003,158031,3160,3156,60045,4743,45830,789,2,107461,25282,1313232,1,0,60053,33191,31606,6313,0,80603,7884,148545,3156,11062,36349,52829,14235,15784,9464,0,1294237,47410,9481,3784088,191231,3160,461175,2,3,0,4743,7900,0,37084,35043852,3161,111950,1,6313,60054,7900,9480,0,63128,12640,10251,7884,0,11062,17386,0,92235,723799,30789,393592992
get account and get storage used + create new account and deploy contract,2756125,13343,3474,2006,3743,17,91,216144,0,0,915,14251,5304,2,12243,4020,922,0,1,315531,577470,58562,1096,0,22467,1920,19362,0,2,42197,8954,502485,364,910,22839,13157,11785,183,0,33249,0,57359,0,4020,14612,3565,5855,7941,93,0,497246,19546,3834,1463792,75273,1460,9646,2,2,0,1920,4014,0,201,13130874,1460,6756,0,1,22840,4378,3288,0,29655,4384,0,0,0,4202,7488,0,273,282071,4402,149074904
copy array from storage and save a duplicate + get signer address,10540,61,17,4,2,17,0,6165488,0,0,5,56,26,4,49,16,15,2,1,1244,3177,231,4,0,81,9,69,0,457,158,34,1919,1,0,89,53,46,1,0,126,910,214,0,16,55,94751,33,4,1367,0,1865,72,15,5602,297,4,18200,2,3,0,9,10,0,1384,54821,4,98840,1,1,90,10,12,0,16,16,0,0,0,16,28,0,3640,1085,1389,110895864
